game_date,team_name,opp_team_name,venue,pbp_period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,frame_id,pbp_game_seconds,has_reception,possession,momentary_possession,video_shot,game_seconds,is_zone_entry,entry_time,recovery_time,is_pp_ozone,pp_name
8/2/2022,ROC,Finland,away,2,1052,5 on 4,0,2,Anna Shibanova,Play,t,95,79,Direct,Veronika Korzhakova,64.0,53.0,,,,366.0,1348,False,Veronika Korzhakova,Anna Shibanova,1.0,1348.0,False,,,False,2022-02-08 ROC at Finland P2 PP2
8/2/2022,ROC,Finland,away,2,1049,5 on 4,0,2,Veronika Korzhakova,Play,t,43,41,Direct,Nina Pirogova,54.0,1.0,,,,366.0,1351,False,Nina Pirogova,Veronika Korzhakova,1.0,1351.0,False,,,False,2022-02-08 ROC at Finland P2 PP2
8/2/2022,Finland,ROC,home,2,1047,4 on 5,2,0,Susanna Tapani,Takeaway,t,146,84,,,,,,,,371.0,1353,False,Susanna Tapani,,1.0,1353.0,False,,1353.0,False,2022-02-08 ROC at Finland P2 PP2
8/2/2022,Finland,ROC,home,2,1046,4 on 5,2,0,Susanna Tapani,Play,t,117,81,Direct,Jenni Hiirikoski,70.0,27.0,,,,408.0,1354,True,loose,Susanna Tapani,1.0,1354.0,False,,,False,2022-02-08 ROC at Finland P2 PP2
8/2/2022,Finland,ROC,home,2,1046,4 on 5,2,0,Susanna Tapani,Reception,t,117,81,Direct,Jenni Hiirikoski,70.0,27.0,,,,442.0,1354,False,Jenni Hiirikoski,,1.0,1355.0,False,,,False,2022-02-08 ROC at Finland P2 PP2
8/2/2022,Finland,ROC,home,2,1044,4 on 5,2,0,Jenni Hiirikoski,Play,f,49,12,Indirect,Susanna Tapani,111.0,2.0,,,,480.0,1356,False,loose,Jenni Hiirikoski,1.0,1357.0,False,,,True,2022-02-08 ROC at Finland P2 PP2
8/2/2022,ROC,Finland,away,2,1041,5 on 4,0,2,Anna Shibanova,Takeaway,t,89,83,,,,,,,,533.0,1359,False,Anna Shibanova,,1.0,1358.0,False,,1358.0,False,2022-02-08 ROC at Finland P2 PP2
8/2/2022,ROC,Finland,away,2,1040,5 on 4,2,0,Anna Shibanova,Zone Entry,f,125,80,Carried,Jenni Hiirikoski,,,,,,594.0,1360,False,Anna Shibanova,,1.0,1360.0,True,1360.0,,True,2022-02-08 ROC at Finland P2 PP2
8/2/2022,ROC,Finland,away,2,1037,5 on 4,0,2,Anna Shibanova,Play,f,157,82,Indirect,Veronika Korzhakova,180.0,80.0,,,,660.0,1363,False,loose,Anna Shibanova,1.0,1363.0,False,,,True,2022-02-08 ROC at Finland P2 PP2
8/2/2022,Finland,ROC,home,2,1036,4 on 5,2,0,Susanna Tapani,Takeaway,t,20,5,,,,,,,,702.0,1364,False,Susanna Tapani,,1.0,1364.0,False,,1364.0,True,2022-02-08 ROC at Finland P2 PP2
8/2/2022,Finland,ROC,home,2,1036,4 on 5,2,0,Susanna Tapani,Dump In/Out,f,20,5,,,,,,,,714.0,1364,False,loose,Susanna Tapani,1.0,1364.0,False,,,True,2022-02-08 ROC at Finland P2 PP2
8/2/2022,ROC,Finland,away,2,1033,5 on 4,0,2,Nina Pirogova,Puck Recovery,t,78,57,,,,,,,,789.0,1367,False,Nina Pirogova,,1.0,1367.0,False,,1367.0,False,2022-02-08 ROC at Finland P2 PP2
8/2/2022,ROC,Finland,away,2,1031,5 on 4,0,2,Nina Pirogova,Play,t,57,43,Direct,Valeria Pavlova,97.0,67.0,,,,847.0,1369,True,loose,Nina Pirogova,1.0,1369.0,False,,,False,2022-02-08 ROC at Finland P2 PP2
8/2/2022,ROC,Finland,away,2,1031,5 on 4,0,2,Nina Pirogova,Reception,t,57,43,Direct,Valeria Pavlova,97.0,67.0,,,,886.0,1369,False,Valeria Pavlova,,1.0,1370.0,False,,,False,2022-02-08 ROC at Finland P2 PP2
8/2/2022,Finland,ROC,home,2,1023,4 on 5,2,0,Petra Nieminen,Puck Recovery,t,198,44,,,,,,,,1091.0,1377,False,Petra Nieminen,,1.0,1377.0,False,,1377.0,False,2022-02-08 ROC at Finland P2 PP2
8/2/2022,ROC,Finland,away,2,1021,5 on 4,0,2,Valeria Pavlova,Penalty Taken,f,30,56,Holding,Susanna Tapani,,,,,,,1379,False,loose,,,1379.0,False,,,False,2022-02-08 ROC at Finland P2 PP2
8/2/2022,ROC,Finland,away,2,458,5 on 4,0,5,Veronika Korzhakova,Faceoff Win,t,169,64,Backhand,Susanna Tapani,,,,,,65.0,1942,False,loose,,1.0,1942.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,457,5 on 4,0,5,Valeria Pavlova,Puck Recovery,t,165,77,,,,,,,,65.0,1943,False,Valeria Pavlova,,1.0,1943.0,False,,1943.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,456,5 on 4,0,5,Valeria Pavlova,Play,t,163,78,Direct,Anna Shibanova,136.0,81.0,,,,65.0,1944,False,Anna Shibanova,Valeria Pavlova,1.0,1944.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,455,5 on 4,0,5,Anna Shibanova,Play,f,130,75,Indirect,Anna Shokhina,192.0,56.0,,,,102.0,1945,False,loose,Anna Shibanova,1.0,1945.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,452,4 on 5,5,0,Ronja Savolainen,Takeaway,t,1,48,,,,,,,,183.0,1948,False,Ronja Savolainen,,1.0,1948.0,False,,1948.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,449,4 on 5,5,0,Jenni Hiirikoski,Puck Recovery,t,3,43,,,,,,,,285.0,1951,False,Jenni Hiirikoski,,1.0,1951.0,False,,1951.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,448,4 on 5,5,0,Jenni Hiirikoski,Dump In/Out,f,5,35,,,,,,,,961.0,1952,False,loose,Jenni Hiirikoski,2.0,1952.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,442,5 on 4,0,5,Valeria Merkusheva,Puck Recovery,t,1,45,,,,,,,,961.0,1958,False,Valeria Merkusheva,,2.0,1958.0,False,,1958.0,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,442,5 on 4,0,5,Valeria Merkusheva,Play,t,1,45,Indirect,Anna Shibanova,1.0,45.0,,,,961.0,1958,False,Anna Shibanova,Valeria Merkusheva,2.0,1958.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,439,5 on 4,0,5,Anna Shibanova,Play,t,20,10,Direct,Anna Shokhina,70.0,4.0,,,,961.0,1961,False,Anna Shokhina,Anna Shibanova,2.0,1961.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,435,5 on 4,0,5,Anna Shokhina,Play,t,89,41,Direct,Anna Shibanova,118.0,41.0,,,,961.0,1965,False,Anna Shibanova,Anna Shokhina,2.0,1965.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,434,5 on 4,5,0,Anna Shibanova,Zone Entry,f,124,40,Carried,Jenni Hiirikoski,,,,,,961.0,1966,False,Anna Shibanova,,2.0,1966.0,True,1966.0,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,431,4 on 5,5,0,Michelle Karvinen,Puck Recovery,t,60,82,,,,,,,,961.0,1969,False,Michelle Karvinen,,2.0,1969.0,False,,1969.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,431,4 on 5,5,0,Michelle Karvinen,Play,t,60,82,Indirect,Ronja Savolainen,32.0,85.0,,,,961.0,1969,False,Ronja Savolainen,Michelle Karvinen,2.0,1969.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,429,4 on 5,5,0,Ronja Savolainen,Dump In/Out,f,31,79,,,,,,,,961.0,1971,False,loose,Ronja Savolainen,2.0,1971.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,424,5 on 4,0,5,Valeria Merkusheva,Puck Recovery,t,0,42,,,,,,,,1027.0,1976,False,Valeria Merkusheva,,2.0,1976.0,False,,1976.0,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,423,5 on 4,0,5,Valeria Merkusheva,Play,t,0,42,Direct,Nina Pirogova,1.0,42.0,,,,1056.0,1977,True,loose,Valeria Merkusheva,2.0,1977.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,423,5 on 4,0,5,Valeria Merkusheva,Reception,t,0,42,Direct,Nina Pirogova,1.0,42.0,,,,1087.0,1977,False,Nina Pirogova,,2.0,1978.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,412,5 on 4,0,5,Nina Pirogova,Play,t,46,27,Direct,Angelina Goncharenko,63.0,61.0,,,,1393.0,1988,True,loose,Nina Pirogova,3.0,3188.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,412,5 on 4,0,5,Nina Pirogova,Reception,t,46,27,Direct,Angelina Goncharenko,63.0,61.0,,,,1421.0,1988,False,Angelina Goncharenko,,3.0,3189.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,410,5 on 4,0,5,Angelina Goncharenko,Play,t,85,67,Direct,Alexandra Vafina,123.0,47.0,,,,1463.0,1990,True,loose,Angelina Goncharenko,3.0,3190.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,410,5 on 4,0,5,Angelina Goncharenko,Reception,t,85,67,Direct,Alexandra Vafina,123.0,47.0,,,,1484.0,1990,False,Alexandra Vafina,,3.0,3191.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,409,5 on 4,0,5,Alexandra Vafina,Dump In/Out,f,123,47,,,,,,,,1484.0,1991,False,loose,Alexandra Vafina,3.0,3191.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,409,5 on 4,5,0,Alexandra Vafina,Zone Entry,f,125,49,Dumped,Nelli Laitinen,,,,,,1484.0,1991,False,loose,,3.0,3191.0,True,3191.0,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,405,4 on 5,5,0,Nelli Laitinen,Puck Recovery,t,4,23,,,,,,,,1592.0,1995,False,Nelli Laitinen,,3.0,3195.0,False,,3195.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,405,4 on 5,5,0,Nelli Laitinen,Play,t,4,23,Direct,Ella Viitasuo,20.0,14.0,,,,1592.0,1995,True,loose,Nelli Laitinen,3.0,3195.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,405,4 on 5,5,0,Nelli Laitinen,Reception,t,4,23,Direct,Ella Viitasuo,20.0,14.0,,,,1606.0,1995,False,Ella Viitasuo,,3.0,3195.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,404,4 on 5,5,0,Petra Nieminen,Puck Recovery,t,19,4,,,,,,,,1628.0,1996,False,Petra Nieminen,,3.0,3196.0,False,,3196.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,404,4 on 5,5,0,Petra Nieminen,Play,t,17,4,Indirect,Nelli Laitinen,1.0,30.0,,,,1640.0,1996,True,loose,Petra Nieminen,3.0,3196.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,404,4 on 5,5,0,Petra Nieminen,Reception,t,17,4,Indirect,Nelli Laitinen,1.0,30.0,,,,1664.0,1996,False,Nelli Laitinen,,3.0,3197.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,400,4 on 5,5,0,Nelli Laitinen,Dump In/Out,f,15,57,,,,,,,,1738.0,2000,False,loose,Nelli Laitinen,3.0,3200.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,400,5 on 4,0,5,Nina Pirogova,Puck Recovery,t,139,4,,,,,,,,1764.0,2000,False,Nina Pirogova,,3.0,3200.0,False,,3200.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,399,5 on 4,0,5,Nina Pirogova,Play,f,135,1,Direct,Anna Shokhina,159.0,11.0,,,,1791.0,2001,False,loose,Nina Pirogova,3.0,3201.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,397,4 on 5,5,0,Ella Viitasuo,Puck Recovery,t,19,66,,,,,,,,1853.0,2003,False,Ella Viitasuo,,3.0,3203.0,False,,3203.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,395,4 on 5,5,0,Ella Viitasuo,Dump In/Out,f,5,34,,,,,,,,1911.0,2005,False,loose,Ella Viitasuo,3.0,3205.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,392,5 on 4,0,5,Anna Shokhina,Puck Recovery,t,112,79,,,,,,,,1996.0,2008,False,Anna Shokhina,,3.0,3208.0,False,,3208.0,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,390,5 on 4,0,5,Anna Shokhina,Play,t,72,78,Direct,Nina Pirogova,59.0,4.0,,,,2054.0,2010,True,loose,Anna Shokhina,3.0,3210.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,390,5 on 4,0,5,Anna Shokhina,Reception,t,72,78,Direct,Nina Pirogova,59.0,4.0,,,,2094.0,2010,False,Nina Pirogova,,3.0,3211.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,387,5 on 4,0,5,Nina Pirogova,Play,t,73,5,Direct,Anna Shokhina,56.0,38.0,,,,2133.0,2013,True,loose,Nina Pirogova,3.0,3213.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,387,5 on 4,0,5,Nina Pirogova,Reception,t,73,5,Direct,Anna Shokhina,56.0,38.0,,,,2159.0,2013,False,Anna Shokhina,,3.0,3214.0,False,,,False,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,384,5 on 4,5,0,Anna Shokhina,Zone Entry,t,124,29,Carried,Nelli Laitinen,,,,,,2249.0,2016,False,Anna Shokhina,,3.0,3217.0,True,3217.0,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,383,5 on 4,0,5,Anna Shokhina,Shot,f,148,35,Snapshot,,,,Blocked,t,f,2278.0,2017,False,loose,Anna Shokhina,3.0,3218.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,381,5 on 4,0,5,Fanuza Kadirova,Puck Recovery,t,154,45,,,,,,,,2325.0,2019,False,Fanuza Kadirova,,3.0,3219.0,False,,3219.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,380,5 on 4,0,5,Fanuza Kadirova,Shot,f,160,33,Snapshot,,,,Missed,f,f,2357.0,2020,False,loose,Fanuza Kadirova,3.0,3220.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,377,5 on 4,0,5,Nina Pirogova,Puck Recovery,t,170,83,,,,,,,,2453.0,2023,False,Nina Pirogova,,3.0,3223.0,False,,3223.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,377,5 on 4,0,5,Nina Pirogova,Play,f,176,83,Indirect,Alexandra Vafina,184.0,51.0,,,,2453.0,2023,False,loose,Nina Pirogova,3.0,3223.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,374,4 on 5,5,0,Nelli Laitinen,Puck Recovery,t,4,37,,,,,,,,2536.0,2026,False,Nelli Laitinen,,3.0,3226.0,False,,3226.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,374,4 on 5,5,0,Nelli Laitinen,Play,t,4,35,Direct,Ella Viitasuo,5.0,30.0,,,,2538.0,2026,True,loose,Nelli Laitinen,3.0,3226.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,2,374,4 on 5,5,0,Nelli Laitinen,Reception,t,4,35,Direct,Ella Viitasuo,5.0,30.0,,,,2543.0,2026,False,Ella Viitasuo,,3.0,3226.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,372,5 on 4,0,5,Nina Pirogova,Puck Recovery,t,197,28,,,,,,,,2599.0,2028,False,Nina Pirogova,,3.0,3228.0,False,,3228.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,369,5 on 4,0,5,Anna Shokhina,Puck Recovery,t,196,19,,,,,,,,2661.0,2031,False,Anna Shokhina,,3.0,3230.0,False,,3230.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,367,5 on 4,0,5,Anna Shokhina,Puck Recovery,t,186,28,,,,,,,,2757.0,2033,False,Anna Shokhina,,3.0,3233.0,False,,3233.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,367,5 on 4,0,5,Anna Shokhina,Play,t,186,28,Indirect,Nina Pirogova,198.0,32.0,,,,2757.0,2033,True,loose,Anna Shokhina,3.0,3233.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,367,5 on 4,0,5,Anna Shokhina,Reception,t,186,28,Indirect,Nina Pirogova,198.0,32.0,,,,2805.0,2033,False,Nina Pirogova,,3.0,3235.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,359,5 on 4,0,5,Nina Pirogova,Play,t,153,74,Direct,Angelina Goncharenko,148.0,11.0,,,,2991.0,2041,True,loose,Nina Pirogova,3.0,3241.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,359,5 on 4,0,5,Nina Pirogova,Reception,t,153,74,Direct,Angelina Goncharenko,148.0,11.0,,,,3022.0,2041,False,Angelina Goncharenko,,3.0,3242.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,356,5 on 4,0,5,Angelina Goncharenko,Shot,f,166,10,Snapshot,,,,Blocked,t,f,3062.0,2044,False,loose,Angelina Goncharenko,3.0,3244.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,354,5 on 4,0,5,Alexandra Vafina,Puck Recovery,t,191,53,,,,,,,,3136.0,2046,False,Alexandra Vafina,,3.0,3246.0,False,,3246.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,354,5 on 4,0,5,Alexandra Vafina,Play,t,191,53,Direct,Fanuza Kadirova,180.0,72.0,,,,3136.0,2046,True,loose,Alexandra Vafina,3.0,3246.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,354,5 on 4,0,5,Alexandra Vafina,Reception,t,191,53,Direct,Fanuza Kadirova,180.0,72.0,,,,3167.0,2046,False,Fanuza Kadirova,,3.0,3247.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,352,5 on 4,0,5,Fanuza Kadirova,Play,t,170,84,Direct,Anna Shokhina,140.0,68.0,,,,3202.0,2048,True,loose,Fanuza Kadirova,3.0,3248.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,352,5 on 4,0,5,Fanuza Kadirova,Reception,t,170,84,Direct,Anna Shokhina,140.0,68.0,,,,3228.0,2048,False,Anna Shokhina,,3.0,3249.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,349,5 on 4,0,5,Anna Shokhina,Play,t,140,55,Direct,Angelina Goncharenko,138.0,14.0,,,,3272.0,2051,True,loose,Anna Shokhina,3.0,3251.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,349,5 on 4,0,5,Anna Shokhina,Reception,t,140,55,Direct,Angelina Goncharenko,138.0,14.0,,,,3303.0,2051,False,Angelina Goncharenko,,3.0,3252.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,348,5 on 4,0,5,Angelina Goncharenko,Shot,f,146,14,Snapshot,,,,Missed,t,f,3322.0,2052,False,loose,Angelina Goncharenko,3.0,3252.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,347,5 on 4,0,5,Alexandra Vafina,Shot,f,179,31,Deflection,,,,On Net,f,t,3340.0,2053,False,loose,Alexandra Vafina,3.0,3253.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,346,5 on 4,0,5,Nina Pirogova,Puck Recovery,t,182,40,,,,,,,,3359.0,2054,False,Nina Pirogova,,3.0,3254.0,False,,3254.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,346,5 on 4,0,5,Nina Pirogova,Shot,f,182,40,Snapshot,,,,On Net,f,f,3359.0,2054,False,loose,Nina Pirogova,3.0,3254.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,343,5 on 4,0,5,Alexandra Vafina,Puck Recovery,t,192,10,,,,,,,,3459.0,2057,False,Alexandra Vafina,,3.0,3257.0,False,,3257.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,343,5 on 4,0,5,Alexandra Vafina,Play,t,192,10,Direct,Angelina Goncharenko,162.0,3.0,,,,3459.0,2057,True,loose,Alexandra Vafina,3.0,3257.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,343,5 on 4,0,5,Alexandra Vafina,Reception,t,192,10,Direct,Angelina Goncharenko,162.0,3.0,,,,3481.0,2057,False,Angelina Goncharenko,,3.0,3258.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,342,5 on 4,0,5,Angelina Goncharenko,Shot,f,160,6,Snapshot,,,,Missed,f,f,3500.0,2058,False,loose,Angelina Goncharenko,3.0,3258.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,341,5 on 4,0,5,Nina Pirogova,Shot,f,179,43,Deflection,,,,Missed,f,t,3518.0,2059,False,loose,Nina Pirogova,3.0,3259.0,False,,,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,ROC,Finland,away,2,339,5 on 4,0,5,Fanuza Kadirova,Puck Recovery,t,196,61,,,,,,,,3589.0,2061,False,Fanuza Kadirova,,3.0,3261.0,False,,3261.0,True,2022-02-08 ROC at Finland P2 PP5
8/2/2022,Finland,ROC,home,3,880,5 on 4,5,0,Noora Tulus,Faceoff Win,t,169,64,Backhand,Yekaterina Dobrodeyeva,,,,,,53.0,2720,False,loose,,1.0,2720.0,False,,,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,879,5 on 4,5,0,Michelle Karvinen,Puck Recovery,t,141,66,,,,,,,,53.0,2721,False,Michelle Karvinen,,1.0,2721.0,False,,2721.0,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,878,5 on 4,5,0,Michelle Karvinen,Play,t,143,64,Direct,Petra Nieminen,167.0,39.0,,,,80.0,2722,True,loose,Michelle Karvinen,1.0,2723.0,False,,,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,878,5 on 4,5,0,Michelle Karvinen,Reception,t,143,64,Direct,Petra Nieminen,167.0,39.0,,,,97.0,2722,False,Petra Nieminen,,1.0,2723.0,False,,,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,877,5 on 4,5,0,Petra Nieminen,Shot,f,178,33,Wristshot,,,,On Net,f,f,118.0,2723,False,loose,Petra Nieminen,1.0,2724.0,False,,,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,874,5 on 4,5,0,Susanna Tapani,Puck Recovery,t,188,77,,,,,,,,202.0,2726,False,Susanna Tapani,,1.0,2727.0,False,,2727.0,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,873,5 on 4,5,0,Susanna Tapani,Play,t,168,81,Indirect,Michelle Karvinen,127.0,83.0,,,,232.0,2727,True,loose,Susanna Tapani,1.0,2728.0,False,,,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,873,5 on 4,5,0,Susanna Tapani,Reception,t,168,81,Indirect,Michelle Karvinen,127.0,83.0,,,,291.0,2727,False,Michelle Karvinen,,1.0,2730.0,False,,,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,870,5 on 4,5,0,Michelle Karvinen,Play,f,127,83,Indirect,Susanna Tapani,149.0,78.0,,,,298.0,2730,False,loose,Michelle Karvinen,1.0,2730.0,False,,,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,868,5 on 4,5,0,Petra Nieminen,Puck Recovery,t,141,69,,,,,,,,374.0,2732,False,Petra Nieminen,,1.0,2733.0,False,,2733.0,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,ROC,Finland,away,3,867,4 on 5,0,5,Yekaterina Dobrodeyeva,Puck Recovery,t,61,18,,,,,,,,405.0,2733,False,Yekaterina Dobrodeyeva,,1.0,2734.0,False,,2734.0,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,ROC,Finland,away,3,867,4 on 5,0,5,Yekaterina Dobrodeyeva,Dump In/Out,f,61,18,,,,,,,,405.0,2733,False,loose,Yekaterina Dobrodeyeva,1.0,2734.0,False,,,True,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,862,5 on 4,5,0,Anni Keisala,Puck Recovery,t,28,1,,,,,,,,559.0,2738,False,Anni Keisala,,1.0,2739.0,False,,2739.0,False,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,861,5 on 4,5,0,Anni Keisala,Play,t,20,6,Indirect,Jenni Hiirikoski,16.0,77.0,,,,577.0,2739,True,loose,Anni Keisala,1.0,2739.0,False,,,False,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,861,5 on 4,5,0,Anni Keisala,Reception,t,20,6,Indirect,Jenni Hiirikoski,16.0,77.0,,,,660.0,2739,False,Jenni Hiirikoski,,1.0,2742.0,False,,,False,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,854,5 on 4,5,0,Jenni Hiirikoski,Play,t,65,71,Indirect,Noora Tulus,113.0,3.0,,,,791.0,2746,False,Noora Tulus,Jenni Hiirikoski,2.0,2746.0,False,,,False,2022-02-08 ROC at Finland P3 PP6
8/2/2022,Finland,ROC,home,3,852,5 on 4,0,5,Noora Tulus,Zone Entry,t,125,1,Carried,Anna Shibanova,,,,,,859.0,2748,False,Noora Tulus,,2.0,2749.0,True,2749.0,,True,2022-02-08 ROC at Finland P3 PP6
